id,theme,category,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
1507,Retail,Property,880412,8451804,4549214,5.1,1.4,4.8,5.3,3.2
1508,Retail,GreenTech,323151,4685534,0,2.0,3.2,6.6,0.6,0.2
1509,Environment,Property,113252,8150565,2747676,3.6,1.1,8.2,8.3,2.3
1510,Transportation,Medical,274452,7872442,1915011,5.9,1.8,5.1,5.9,5.7
1511,Retail,E-commerce,204447,656172,2592981,6.0,5.2,3.9,2.2,9.1
1512,Education,FinTech,117101,1643063,2975660,6.4,6.1,4.8,6.3,1.2
1513,Technology,EdTech,494888,7193685,3279961,9.2,3.1,6.6,5.9,7.9
1514,Environment,EdTech,419452,0,541685,6.1,2.3,6.4,6.6,5.0
1515,Entertainment,Property,500813,7260823,835093,6.8,6.4,4.4,3.5,4.8
1516,Environment,Medical,173243,0,3080810,4.8,3.4,5.6,9.1,2.7
1517,Entertainment,GreenTech,658028,0,208835,8.0,1.6,7.6,2.2,5.8
1518,Retail,EdTech,735634,0,125189,2.9,4.6,9.3,4.0,4.8
1519,Healthcare,EdTech,727615,7294377,1563353,5.0,8.4,6.3,7.5,1.2
1520,Environment,AI,834712,3963923,1437830,2.3,5.5,2.4,1.5,6.4
1521,Finance,EdTech,709510,2979999,4448922,3.1,6.7,9.3,10.0,6.8
1522,Transportation,EdTech,552765,0,1459731,3.3,9.7,5.3,0.0,0.5
1523,Transportation,EdTech,975972,722166,972805,4.1,8.2,7.5,3.7,9.1
1524,Technology,FinTech,455456,0,2628850,3.0,3.3,9.7,1.5,8.1
1525,Retail,EdTech,820413,0,3743603,8.2,3.0,5.4,1.6,1.3
1526,Healthcare,Medical,370153,4955810,484447,3.6,7.6,3.5,1.9,3.1
1527,Entertainment,EdTech,597412,739521,3906651,2.4,2.7,7.2,8.9,9.5
1528,Technology,Logistics,782632,9703317,459360,4.4,6.7,9.5,0.9,0.6
1529,Healthcare,Medical,102536,4608917,0,7.1,1.7,9.1,2.9,6.4
1530,Healthcare,Medical,545425,1489491,1483763,9.5,3.5,4.8,8.5,3.3
1531,Retail,Medical,941485,5241574,3058311,9.3,3.2,1.3,1.6,2.7
1532,Entertainment,GreenTech,604057,0,3363769,9.6,3.3,8.4,8.2,4.1
1533,Environment,Logistics,931529,3131959,499861,4.9,9.7,1.0,5.9,4.3
1534,Transportation,E-commerce,743013,2485704,1687219,3.9,1.9,1.4,7.0,6.6
1535,Healthcare,Media,251697,2812368,1454586,3.3,1.8,8.1,9.0,2.6
1536,Real Estate,Property,149449,0,996183,3.8,3.9,2.9,7.3,8.5
1537,Retail,Logistics,481120,3111713,4392145,9.7,5.9,2.2,6.0,2.9
1538,Healthcare,Medical,380537,0,134158,4.5,8.5,9.0,2.6,5.3
1539,Transportation,EdTech,467185,1939890,501355,3.7,6.6,4.2,9.8,3.5
1540,Environment,Property,778618,1800005,0,8.2,7.2,8.4,8.0,9.0
1541,Retail,EdTech,995465,6112518,993820,2.3,4.4,4.0,7.2,8.8
1542,Entertainment,Logistics,142803,2183189,4228947,7.9,6.4,4.4,5.7,4.2
1543,Transportation,GreenTech,509645,5992598,0,7.8,3.1,6.1,3.6,2.1
1544,Real Estate,Logistics,125234,6125211,1045473,2.1,5.0,9.4,6.6,2.9
1545,Transportation,GreenTech,788177,3982296,1737335,4.4,7.2,5.8,5.9,8.7
1546,Finance,GreenTech,851723,0,1451143,1.7,8.2,9.2,2.7,3.8
1547,Education,Property,453977,9702610,1996250,7.9,4.6,9.4,4.5,8.0
1548,Technology,EdTech,810227,9272505,4336460,6.1,7.5,9.6,8.9,2.1
1549,Finance,GreenTech,651562,9905008,2801943,4.4,4.0,6.4,1.2,1.2
1550,Education,EdTech,938343,4138008,672703,3.5,4.1,1.8,0.7,0.2
1551,Technology,FinTech,774952,9239338,990358,5.8,9.3,2.7,3.7,8.3
1552,Transportation,GreenTech,681616,0,0,9.1,4.9,9.3,5.4,7.0
1553,Retail,E-commerce,339210,5663764,0,9.4,8.3,5.5,8.8,5.9
1554,Retail,GreenTech,830890,5849889,0,5.5,9.2,4.2,3.7,9.9
1555,Technology,AI,105196,5228623,0,9.6,2.7,6.4,2.9,5.5
1556,Entertainment,Logistics,437236,8073000,4575568,2.8,1.7,7.4,3.8,6.5
1557,Entertainment,Property,725552,8739313,4859192,9.4,3.3,1.5,9.6,8.4
1558,Education,Media,139534,0,4730393,3.0,4.1,4.2,3.0,4.6
1559,Finance,Medical,366202,9778899,1092673,4.9,9.9,9.3,8.7,5.8
1560,Retail,E-commerce,113825,9785819,4932918,9.5,5.2,5.2,2.5,4.2
1561,Education,Medical,676181,8244668,0,6.1,3.9,5.2,0.4,0.5
1562,Technology,E-commerce,212686,0,0,5.0,6.5,7.5,2.4,1.5
1563,Education,Logistics,800284,4999260,459974,1.7,6.1,3.0,5.7,5.9
1564,Retail,Medical,786185,6028928,2679864,7.5,3.4,4.0,0.7,0.8
1565,Transportation,FinTech,709140,2441536,2044625,6.9,7.4,1.5,8.3,1.6
1566,Real Estate,Medical,710886,9660685,521108,8.9,9.1,4.8,8.5,6.6
1567,Environment,E-commerce,917185,4762326,3221927,4.4,8.5,1.1,7.1,1.4
1568,Real Estate,FinTech,144376,5075823,2981834,1.3,7.4,1.1,8.4,9.5
1569,Environment,Logistics,389953,8440576,3895635,1.8,8.9,9.9,3.8,4.7
1570,Healthcare,Logistics,943845,2588944,1891736,7.9,7.7,5.7,3.3,2.9
1571,Retail,Logistics,985337,2683285,383138,1.7,3.5,9.6,6.0,6.7
1572,Technology,FinTech,763780,5655170,4597241,2.4,3.6,3.1,3.3,5.3
1573,Transportation,FinTech,352489,0,3878290,5.6,2.4,8.4,6.3,1.9
1574,Environment,Media,287910,5767278,3099436,4.0,5.6,5.3,0.2,0.9
1575,Technology,E-commerce,127762,9721826,4316340,1.8,8.2,6.5,8.2,6.0
1576,Environment,Property,282535,0,2290279,2.2,4.2,1.5,5.7,8.4
1577,Technology,Logistics,550404,2964214,2812396,6.3,8.8,1.1,1.4,9.6
1578,Entertainment,Media,117601,3111424,2101770,3.7,7.8,4.9,2.7,1.4
1579,Entertainment,GreenTech,745291,6894762,4647749,5.1,8.7,7.1,8.1,9.7
1580,Real Estate,FinTech,821715,8345528,2259597,1.4,8.4,4.0,3.0,4.7
1581,Retail,Property,722921,2966429,0,2.3,2.8,2.3,6.9,7.9
1582,Finance,FinTech,128285,5109089,0,4.1,4.2,5.3,2.5,5.7
1583,Technology,GreenTech,576425,5354324,0,7.9,2.0,8.6,7.5,5.7
1584,Retail,Property,442379,4140824,2768959,7.7,4.5,9.5,3.8,1.8
1585,Retail,FinTech,513822,2107406,3971231,1.2,8.6,8.8,7.7,4.8
1586,Real Estate,Logistics,925331,1638663,3204775,5.9,5.6,5.4,6.2,7.2
1587,Environment,Logistics,603694,0,1006950,8.7,1.3,7.5,7.7,3.9
1588,Real Estate,Logistics,206124,0,4066874,7.8,9.0,1.6,9.2,4.4
1589,Transportation,Logistics,705872,7936160,1869213,4.4,7.0,6.1,7.9,2.6
1590,Technology,GreenTech,266718,8256838,4190343,4.2,9.8,5.0,2.4,2.9
1591,Education,Media,326260,2344919,2685026,3.4,4.8,5.2,0.7,0.0
1592,Finance,Medical,801840,0,3307778,6.1,2.1,2.3,0.9,0.8
1593,Finance,E-commerce,894388,8240821,4521062,8.1,3.5,1.2,2.1,7.6
1594,Entertainment,Logistics,989524,5353930,3093388,7.5,4.2,9.4,5.2,2.5
1595,Technology,Logistics,559179,531527,2655855,4.4,8.1,7.9,1.7,1.4
1596,Transportation,GreenTech,307512,1135830,4718855,3.4,2.6,7.4,2.3,3.4
1597,Environment,EdTech,603199,0,3560882,9.1,3.1,1.9,7.8,6.2
1598,Finance,AI,802463,4743785,1526111,6.8,9.0,1.5,8.6,3.9
1599,Transportation,Logistics,353899,7072222,451975,6.3,7.5,2.7,5.7,7.7
1600,Technology,Medical,512791,0,0,5.7,8.1,7.7,1.4,2.5
1601,Retail,Logistics,135055,2142291,4221360,4.1,9.0,6.0,2.1,4.8
1602,Healthcare,Medical,415116,1374908,1796683,9.0,8.0,6.1,1.9,9.0
1603,Transportation,FinTech,864355,9396667,0,1.1,10.0,4.7,7.5,4.0
1604,Technology,AI,239467,0,4210282,5.0,8.8,3.6,1.2,1.7
1605,Entertainment,Media,117760,5436808,4681836,3.1,7.3,4.1,1.6,1.2
1606,Retail,AI,578218,4731496,2586044,3.2,5.6,4.0,5.7,9.9
1607,Technology,Media,987823,2134347,4761897,8.9,5.0,2.9,6.4,5.9
1608,Real Estate,Medical,245076,6105182,668951,7.0,7.8,7.0,8.9,7.4
1609,Finance,AI,951099,0,0,8.5,5.1,3.1,2.3,5.9
1610,Retail,Property,629706,6146121,3841072,3.4,10.0,6.6,5.7,1.4
1611,Entertainment,FinTech,122608,3392879,4937717,6.8,8.8,1.8,8.3,6.4
1612,Environment,AI,564482,9922928,1640130,4.2,7.0,6.8,7.8,4.5
1613,Retail,Medical,858661,0,2572689,6.7,6.9,9.9,5.9,4.7
1614,Transportation,Medical,859333,0,3585713,2.4,9.2,8.2,1.5,5.9
1615,Education,E-commerce,571947,8458630,0,3.8,1.4,9.8,7.1,9.9
1616,Transportation,Media,155263,3438002,2942785,1.7,2.9,9.1,6.1,8.2
1617,Transportation,GreenTech,515435,6810312,4588371,4.4,4.3,7.7,3.7,2.5
1618,Healthcare,E-commerce,668881,3944122,0,1.2,9.8,1.3,1.2,4.6
1619,Technology,Media,870048,9709456,0,3.5,7.2,2.7,9.3,9.9
1620,Real Estate,Medical,597949,0,1240645,6.6,9.1,2.2,4.6,1.9
1621,Finance,AI,493138,0,4227034,2.1,5.9,2.7,9.8,8.9
1622,Technology,Logistics,524787,1382611,4825668,8.2,3.6,2.5,4.5,9.8
1623,Finance,FinTech,776526,8456146,2148628,4.9,5.0,5.7,1.3,3.3
1624,Environment,E-commerce,673725,1027542,162348,3.9,2.1,7.1,3.4,5.1
1625,Finance,Medical,710678,563146,4177282,3.4,1.2,5.7,6.4,2.3
1626,Transportation,AI,833027,2419508,2410479,3.5,6.1,9.8,9.8,5.8
1627,Education,AI,568966,5207765,4508859,3.0,5.6,9.2,6.6,8.8
1628,Retail,Logistics,451430,0,2266550,5.2,3.6,1.6,4.5,4.0
1629,Retail,AI,175492,3336798,3505832,8.8,2.4,4.4,1.4,5.6
1630,Education,FinTech,292278,2143003,2175157,2.3,5.5,3.8,1.6,7.9
1631,Technology,GreenTech,727206,3989203,2886157,2.5,4.9,7.8,0.9,0.2
1632,Education,Medical,160812,0,3705651,5.5,4.0,9.3,1.3,7.0
1633,Retail,Medical,852976,6518896,130398,6.3,1.7,6.6,8.9,10.0
1634,Retail,AI,916037,5731828,1832879,6.3,8.9,2.6,7.9,6.9
1635,Technology,EdTech,748308,2065130,2081558,6.0,3.6,7.9,3.2,9.2
1636,Real Estate,FinTech,135384,8816519,2566998,2.0,7.2,3.7,2.8,3.1
1637,Retail,Property,223617,3669483,660089,3.7,5.7,4.4,7.7,1.6
1638,Real Estate,Medical,824256,2910834,3460169,4.9,5.3,4.1,9.3,4.3
1639,Technology,Property,760432,4308116,2062617,4.6,9.0,9.3,9.0,7.0
1640,Education,GreenTech,563877,3793057,813983,4.2,5.9,2.7,5.9,3.0
1641,Technology,Property,973401,1530751,396854,7.9,8.1,4.2,4.5,7.8
1642,Technology,E-commerce,921684,8767701,3149228,3.4,2.0,8.1,2.5,2.0
1643,Education,Media,457126,7321249,2214888,1.8,4.9,1.9,4.8,9.6
1644,Entertainment,EdTech,774727,7983075,4014654,7.4,9.4,3.4,6.0,7.5
1645,Real Estate,EdTech,920649,9823588,3416600,4.8,3.1,7.2,6.7,8.4
1646,Finance,Logistics,306768,7466953,4280403,6.7,8.4,1.9,3.8,9.9
1647,Entertainment,Media,318165,7385464,4599415,2.6,2.9,3.8,9.4,5.2
1648,Entertainment,FinTech,799190,0,2288260,4.3,4.9,4.2,2.0,8.2
1649,Real Estate,Logistics,629769,2926119,2289344,2.2,6.7,5.5,8.5,8.2
1650,Entertainment,Property,251928,6665066,4001163,5.1,9.6,2.3,9.8,6.4
1651,Healthcare,Property,737632,0,2501539,2.4,8.4,8.5,0.9,0.3
1652,Finance,EdTech,224895,8434495,4006111,2.0,2.3,2.9,2.2,2.5
1653,Healthcare,Media,365115,6428018,745251,2.9,4.1,10.0,1.1,9.5
1654,Finance,Logistics,187027,4980591,0,4.7,8.8,8.7,8.3,6.9
1655,Technology,E-commerce,949471,0,4583172,8.5,9.8,5.5,9.7,4.1
1656,Finance,EdTech,192347,8519590,2001956,1.2,5.6,2.7,0.2,0.4
1657,Real Estate,Media,653015,2968852,1026139,5.2,8.2,2.6,6.3,2.5
1658,Transportation,EdTech,344978,1102497,1903167,4.1,9.1,7.8,10.0,1.1
1659,Healthcare,Logistics,837671,7801381,2652387,5.6,6.6,3.2,3.3,9.1
1660,Retail,Property,961712,5611428,520744,2.4,1.1,1.1,1.2,7.1
1661,Technology,Media,608937,2594031,0,3.0,7.1,1.7,4.8,9.8
1662,Healthcare,FinTech,269591,0,3989429,9.0,3.5,8.2,5.9,1.2
1663,Healthcare,Property,236485,2144075,2084345,5.9,6.5,5.4,7.3,7.8
1664,Education,Property,162844,9944064,2507672,3.0,7.5,7.4,5.9,2.9
1665,Technology,GreenTech,503950,4162084,2943429,8.8,5.0,1.8,3.9,6.5
1666,Healthcare,Logistics,915992,0,1134175,3.7,5.6,4.7,6.2,7.3
1667,Technology,Medical,439090,9652696,2802281,3.4,4.3,9.6,6.7,6.8
1668,Healthcare,FinTech,434861,7888753,4374752,8.5,8.6,5.2,3.1,5.9
1669,Healthcare,GreenTech,185729,7693915,1833726,9.4,6.9,6.8,6.6,4.5
1670,Finance,Logistics,259356,6539331,2624001,3.0,8.4,6.8,4.4,5.2
1671,Technology,Property,546406,4346469,1232045,9.3,3.2,8.1,0.8,0.5
1672,Education,EdTech,818368,3029794,3919690,3.6,8.0,9.3,4.9,7.0
1673,Transportation,GreenTech,530016,0,1419218,2.7,7.8,5.8,4.7,9.5
1674,Real Estate,FinTech,758279,0,2175006,2.4,4.1,4.8,3.1,2.7
1675,Environment,FinTech,445349,5048333,619876,4.6,6.0,8.3,9.9,3.8
1676,Technology,EdTech,247302,0,4800595,5.3,7.8,8.3,0.5,0.5
1677,Environment,Media,940739,2628081,0,1.9,5.6,2.8,7.8,7.9
1678,Healthcare,AI,586294,7591295,3068537,7.0,3.5,2.3,0.1,1.0
1679,Environment,Logistics,821897,0,812540,5.0,1.2,1.2,1.3,8.5
1680,Technology,Media,490821,5847210,2754463,9.7,6.7,9.8,4.0,9.3
1681,Retail,E-commerce,260317,8404733,3452133,7.3,3.8,3.3,0.2,0.9
1682,Healthcare,E-commerce,499215,0,418537,5.5,9.4,1.3,2.8,9.3
1683,Finance,Property,219600,4054441,1853767,3.7,4.5,9.9,2.3,8.7
1684,Entertainment,E-commerce,476991,0,1439403,5.2,6.1,1.9,3.4,2.4
1685,Real Estate,Logistics,421620,1682638,3517256,6.0,2.7,7.7,6.2,8.4
1686,Retail,EdTech,929018,3656379,4137608,4.3,7.1,7.5,9.1,1.1
1687,Healthcare,AI,666905,2826024,701844,9.2,3.5,8.4,0.8,0.6
1688,Retail,EdTech,121723,4960522,4776691,4.3,6.7,2.6,4.7,6.6
1689,Finance,Medical,333528,4979992,1868785,7.1,3.7,3.3,8.9,5.9
1690,Technology,AI,888550,7305520,2833664,3.7,8.4,5.0,5.2,9.4
1691,Retail,Logistics,684382,769208,4196685,6.8,9.8,6.3,1.4,3.3
1692,Retail,E-commerce,726973,3013327,3019207,8.3,3.6,1.7,0.9,0.5
1693,Entertainment,Property,802995,0,2419323,1.5,4.2,7.8,7.8,9.3
1694,Education,Media,221922,1617154,0,6.9,1.2,4.3,0.9,1.0
1695,Environment,Property,407938,4876964,1485886,5.9,2.4,9.8,2.1,2.1
1696,Entertainment,Media,998419,5423310,2983218,2.4,9.8,3.5,5.3,6.3
1697,Environment,GreenTech,525306,6658911,2020980,9.6,2.7,8.0,8.8,1.1
1698,Healthcare,Medical,300847,3250611,4883226,8.7,5.6,3.0,9.1,9.2
1699,Entertainment,GreenTech,165167,3155341,1487710,2.5,1.4,9.3,2.2,8.5
1700,Transportation,Property,593774,5882347,0,3.2,4.5,6.8,9.3,8.4
1701,Finance,Media,619160,7385287,1508112,1.3,9.1,2.8,4.1,3.1
1702,Finance,E-commerce,461155,0,0,6.9,4.4,4.8,6.5,2.0
1703,Education,GreenTech,757323,7516501,2999783,6.9,1.3,5.3,1.9,3.9
1704,Technology,EdTech,255898,8363872,2837942,8.2,7.7,5.3,2.9,4.9
1705,Environment,Medical,818204,0,0,5.2,9.6,1.1,7.7,8.9
1706,Finance,FinTech,842751,0,0,3.3,2.3,3.9,3.8,7.5
1707,Real Estate,AI,481803,649026,4747226,6.8,6.9,5.8,6.9,7.3
1708,Environment,FinTech,148704,1812708,0,3.5,2.0,5.0,0.2,0.7
1709,Environment,Property,961816,7264110,2494553,4.8,1.2,2.6,8.1,8.5
1710,Environment,AI,140334,5315903,3447186,1.2,8.7,8.5,8.7,2.6
1711,Healthcare,FinTech,337082,5346379,1330388,5.1,5.6,9.5,6.9,9.6
1712,Education,Medical,138403,8785276,4468541,5.4,8.6,6.2,9.2,2.9
1713,Finance,FinTech,180716,7498036,2082333,5.5,4.4,1.6,4.9,2.3
1714,Entertainment,GreenTech,915010,9024110,3918265,5.6,1.0,8.4,7.5,6.1
1715,Real Estate,AI,798662,0,4568006,5.1,9.6,7.7,5.6,3.5
1716,Education,Medical,156716,8308074,2918514,9.3,9.4,8.5,8.9,6.4
1717,Education,AI,823050,822138,4664025,4.8,1.9,9.4,2.5,4.1
1718,Healthcare,GreenTech,634937,1566949,4494171,5.9,4.5,4.8,4.6,3.8
1719,Transportation,Media,619124,0,0,3.7,5.5,7.7,6.1,1.3
1720,Healthcare,E-commerce,792597,7825700,1734673,8.6,7.8,8.8,9.6,8.8
1721,Transportation,Medical,180697,0,3554562,9.4,9.6,6.8,4.4,3.5
1722,Finance,EdTech,375535,5167440,2808239,1.6,1.6,4.7,8.5,2.2
1723,Retail,AI,557051,8260205,102326,7.2,3.3,1.7,3.3,6.4
1724,Entertainment,AI,317196,2633971,4003616,8.9,9.5,9.6,5.2,10.0
1725,Healthcare,Logistics,706522,0,1128668,8.0,5.0,5.1,0.8,0.5
1726,Transportation,EdTech,394711,0,4966265,4.8,2.8,4.9,5.2,2.5
1727,Education,Media,738089,724036,3975395,4.0,6.9,7.1,7.6,3.9
1728,Entertainment,E-commerce,695234,0,4953099,4.7,2.5,6.3,9.1,9.6
1729,Environment,FinTech,709320,8506173,0,1.5,6.4,3.8,5.8,2.4
1730,Transportation,Property,954701,5307224,3192860,4.9,2.9,7.0,8.1,7.2
1731,Retail,Medical,636871,9510344,1354138,2.2,8.9,6.4,4.9,7.0
1732,Technology,EdTech,542271,5087883,875657,3.0,8.3,2.1,2.5,2.5
1733,Real Estate,Property,692217,1416353,4256807,3.1,5.3,4.9,0.6,0.3
1734,Retail,GreenTech,539329,0,3454849,4.7,3.1,3.3,5.9,5.6
1735,Retail,Medical,557659,8592760,1624271,5.1,9.8,8.8,6.8,2.5
1736,Technology,E-commerce,332873,9066374,2002534,5.1,6.7,3.9,9.7,5.9
1737,Retail,E-commerce,283240,7072489,3642142,1.7,6.9,6.5,7.0,7.5
1738,Real Estate,GreenTech,589251,9842325,2450918,1.6,1.7,5.5,2.0,9.9
1739,Retail,E-commerce,150155,0,2738097,10.0,9.2,2.5,3.0,1.8
1740,Environment,GreenTech,387167,9306126,381461,6.3,8.9,5.7,5.2,7.9
1741,Entertainment,Property,240555,2406126,777278,4.8,3.5,9.9,8.4,7.7
1742,Environment,GreenTech,110931,8950037,1441681,4.0,5.1,3.5,0.9,0.9
1743,Retail,Media,691708,8118255,4789844,4.4,1.3,8.7,0.9,0.1
1744,Real Estate,Property,981142,2882681,4448807,6.1,4.8,1.2,2.7,4.2
1745,Transportation,EdTech,800867,7929241,3574500,8.5,4.1,6.8,5.4,9.5
1746,Transportation,Logistics,151645,3057075,4969793,5.5,2.9,6.8,4.6,3.2
1747,Education,GreenTech,138296,0,3481198,2.4,8.9,1.3,3.4,7.0
1748,Environment,EdTech,939914,7640289,725018,1.9,4.0,1.1,3.5,9.3
1749,Environment,Property,106860,7636887,131707,7.7,3.9,2.1,3.9,4.8
1750,Finance,Property,111596,2393751,1528483,7.9,6.9,1.3,2.0,8.4
1751,Entertainment,Logistics,175350,0,3442444,2.6,3.1,8.5,8.5,9.7
1752,Retail,E-commerce,411050,638099,2563192,6.4,6.2,4.7,5.1,1.9
1753,Retail,Property,645242,4755377,4647268,9.7,6.0,3.6,2.7,4.1
1754,Entertainment,E-commerce,638704,7870808,2706404,8.4,5.9,10.0,1.2,9.9
1755,Environment,Property,496005,4856224,0,4.9,4.8,8.8,6.7,8.9
1756,Finance,AI,525599,4378497,2339480,4.7,9.7,5.5,3.7,9.2
1757,Real Estate,Media,159926,0,3022336,5.4,9.8,1.0,6.3,1.4
1758,Entertainment,AI,261840,9872095,454082,1.4,9.0,7.2,4.2,3.7
1759,Real Estate,Medical,364243,9937433,0,5.8,6.6,2.1,3.9,3.4
1760,Education,GreenTech,413637,9803473,3212942,7.7,2.8,4.4,2.3,5.1
1761,Healthcare,GreenTech,255592,728670,2155034,1.9,7.5,7.1,7.3,8.5
1762,Environment,FinTech,443192,4135293,2089624,2.6,7.3,5.2,4.6,1.8
1763,Real Estate,Medical,818033,3084672,1241121,4.5,5.1,8.4,6.0,9.1
1764,Education,Medical,505521,0,3482523,7.2,5.2,5.9,6.2,4.8
1765,Environment,Media,757591,6465666,3403485,4.1,6.7,8.3,6.6,2.7
1766,Finance,FinTech,370907,804642,0,7.2,3.1,7.8,8.4,7.6
1767,Entertainment,Logistics,187171,5969209,2767909,8.3,6.7,6.6,0.5,0.3
1768,Real Estate,FinTech,644506,3511930,3836469,3.6,8.7,9.3,6.6,9.0
1769,Technology,EdTech,600768,0,3917391,4.9,5.4,6.8,5.0,6.7
1770,Real Estate,Property,280122,6350225,0,6.5,3.3,6.0,8.3,6.1
1771,Entertainment,GreenTech,669687,6699936,3736672,9.2,2.1,1.3,4.8,9.3
1772,Environment,E-commerce,980575,7857671,3665302,2.9,9.1,6.2,8.1,6.8
1773,Environment,GreenTech,333995,0,2278107,2.0,8.3,4.7,6.6,8.2
1774,Education,GreenTech,276443,0,134489,2.2,7.7,7.3,1.6,8.8
1775,Environment,E-commerce,314245,0,1263136,9.1,1.3,5.7,1.4,1.7
1776,Retail,E-commerce,260414,3339558,1440801,3.3,9.0,3.0,9.6,6.2
1777,Entertainment,FinTech,878756,2341584,1507917,1.4,2.3,9.3,5.8,1.8
1778,Transportation,EdTech,317381,6924447,337325,9.3,2.3,8.2,1.7,2.4
1779,Healthcare,FinTech,935476,7679863,1326822,6.7,9.6,4.3,5.6,5.6
1780,Education,E-commerce,339103,7115639,1039076,3.0,5.7,5.9,1.9,1.6
1781,Education,Property,215081,0,465348,2.1,8.0,6.5,9.9,2.5
1782,Healthcare,AI,893514,6248206,2634265,7.3,3.7,2.8,4.5,7.3
1783,Retail,Logistics,301087,3031664,0,3.1,2.2,5.4,1.5,9.4
1784,Education,Media,799377,3493068,4082307,2.0,7.9,8.0,6.9,6.5
1785,Entertainment,GreenTech,518154,6170828,1243057,2.1,4.6,5.3,6.3,3.8
1786,Transportation,AI,800610,2900412,3207304,4.2,3.4,4.7,8.2,4.0
1787,Real Estate,AI,805721,2440497,4138100,6.1,3.1,9.5,6.1,1.1
1788,Healthcare,Logistics,740136,9231162,890221,2.0,5.7,9.6,5.4,5.8
1789,Education,FinTech,721984,0,1504581,3.8,3.8,5.7,3.4,3.3
1790,Finance,E-commerce,530731,0,4132814,3.1,4.8,3.9,1.6,8.5
1791,Technology,AI,558215,2701450,2407685,2.8,3.0,6.7,1.8,6.7
1792,Retail,Medical,135763,0,1909398,3.3,5.5,1.4,2.7,8.8
1793,Finance,GreenTech,600656,0,689843,2.2,2.1,2.1,1.5,1.6
1794,Technology,Media,813433,1911918,4459237,9.6,4.3,5.0,6.3,2.2
1795,Healthcare,GreenTech,846476,1545010,3718304,4.8,3.0,6.1,2.0,1.7
1796,Finance,EdTech,166699,0,802906,6.7,6.9,5.5,3.5,8.1
1797,Technology,GreenTech,529952,4551500,747498,1.3,5.7,8.9,2.4,6.8
1798,Healthcare,EdTech,347303,6101691,4371738,1.4,3.3,3.0,4.8,9.1
1799,Finance,EdTech,302805,7985237,4882037,4.8,6.6,7.0,6.5,8.7
1800,Entertainment,GreenTech,609432,2485289,3285756,6.7,2.7,9.2,3.4,9.4
1801,Education,Medical,682544,8459089,3349568,3.2,3.2,2.2,3.0,8.1
1802,Real Estate,Property,337002,7356141,1368356,7.1,4.6,1.1,7.2,9.9
1803,Entertainment,FinTech,373763,9977429,2147177,3.6,3.3,3.9,2.3,8.9
1804,Real Estate,Medical,507397,3812316,1484761,4.1,6.6,6.8,8.3,2.7
1805,Environment,E-commerce,362961,0,356752,6.4,3.4,3.9,3.3,7.8
1806,Entertainment,FinTech,511582,4169633,0,1.6,9.8,8.1,6.2,9.1
1807,Finance,AI,718786,0,4471999,1.1,9.8,2.1,7.7,9.3
1808,Education,Medical,574700,731216,3719216,3.8,3.8,5.7,4.2,7.6
1809,Healthcare,Logistics,519402,2244882,3025956,7.9,7.0,7.7,2.1,6.4
1810,Transportation,FinTech,857189,0,368964,3.1,1.2,4.0,0.3,0.8
1811,Finance,FinTech,250608,6690180,2872714,4.1,7.7,8.6,1.5,5.7
1812,Real Estate,EdTech,400255,4443560,192246,2.2,5.0,1.0,0.5,0.7
1813,Finance,EdTech,936774,845557,3029806,8.8,4.4,5.3,1.4,7.8
1814,Entertainment,Medical,302089,0,3209597,5.2,6.2,1.4,6.4,5.0
1815,Real Estate,EdTech,276030,6018578,220250,1.8,9.4,5.4,3.1,7.0
1816,Real Estate,Logistics,328357,2735996,4120940,8.0,4.7,4.2,5.0,6.8
1817,Environment,Property,926746,4268776,3323937,2.8,1.2,4.8,8.2,3.4
1818,Finance,Logistics,801176,8756582,3221371,1.5,5.9,2.2,6.1,5.9
1819,Education,Logistics,402558,8953510,3083057,9.0,5.9,4.7,8.3,8.7
1820,Education,Medical,430199,7113750,480401,6.6,2.6,10.0,3.6,4.0
1821,Technology,EdTech,425584,5429188,4228583,7.9,2.7,9.9,0.1,0.9
1822,Retail,E-commerce,541613,9972943,335718,3.4,5.0,7.7,0.8,1.0
1823,Education,EdTech,792793,2097807,1739989,7.1,1.7,7.9,6.3,3.3
1824,Transportation,Property,183421,7124609,260110,8.8,5.5,2.7,7.8,5.8
1825,Transportation,Medical,499192,5420052,4155679,4.3,9.5,1.7,1.2,8.1
1826,Entertainment,FinTech,460957,1663609,738200,3.4,9.3,4.3,5.0,4.0
1827,Entertainment,Logistics,326456,0,0,7.0,4.3,1.1,3.4,6.7
1828,Environment,GreenTech,181106,1818165,3161297,2.5,1.1,3.1,4.8,5.9
1829,Environment,E-commerce,685037,1734781,2823594,3.3,4.6,5.6,1.1,2.0
1830,Transportation,AI,408384,2610346,3924626,4.5,2.3,3.5,6.7,1.5
1831,Transportation,FinTech,394758,9124686,1541420,3.8,4.6,6.1,9.0,4.1
1832,Environment,Logistics,346027,3662054,4542300,1.6,2.3,8.0,4.5,1.7
1833,Retail,FinTech,278370,4333692,4089911,1.8,8.9,3.1,4.2,7.6
1834,Environment,Media,867416,0,162367,2.6,8.2,1.6,2.2,8.7
1835,Education,AI,956406,1090737,2680363,2.3,9.3,5.2,4.9,5.0
